,Código INE,Municipio,Provincia,Comunidad Autónoma,Población Total,Población Hombres,Población Mujeres,Unnamed: 7,Conductores Hombres,Conductoras Mujeres,Censo Conductores,Unnamed: 11,Parque Ciclomotores,Parque Motocicletas,Parque Turismos,Parque Furgonetas,Parque Camiones,Parque Total,Motocicletas sin ITV (<25 años),Turismos sin ITV (<25 años),Resto de Vehículos sin ITV (<25 años),Parque Ciclomotores (<25 años),Parque Ciclomotores (<15 años),Parque Ciclomotores (<8 años),Parque Ciclomotores (<4 años),Parque Motocicletas (<25 años),Parque Motocicletas (<15 años),Parque Motocicletas (<8 años),Parque Motocicletas (<4 años),Parque Turismos (<25 años),Parque Turismos (<15 años),Parque Turismos (<8 años),Parque Turismos (<4 años),Parque Furgonetas (<25 años),Parque Furgonetas (<15 años),Parque Furgonetas (<8 años),Parque Furgonetas (<4 años),Parque Camiones (<25 años),Parque Camiones (<15 años),Parque Camiones (<8 años),Parque Camiones (<4 años),Unnamed: 41,Antigüedad Media del Parque (<25 años),Antigüedad Media de Ciclomotores,Antigüedad Media de Motocicletas,Antigüedad Media de Turismos,Antigüedad Media de Furgonetas,Antigüedad Media de Camiones,Unnamed: 48,Bicicletas Fallecidos,Bicicletas Heridos Graves,Bicicletas Heridos Leves,Ciclomotores Fallecidos,Ciclomotores Heridos Graves,Ciclomotores Heridos Leves,Motocicletas Fallecidos,Motocicletas Heridos Graves,Motocicletas Heridos Leves,Turismos Fallecidos,Turismos Heridos Graves,Turismos Heridos Leves,Furgonetas Fallecidos,Furgonetas Heridos Graves,Furgonetas Heridos Leves,Camiones Fallecidos,Camiones Heridos Graves,Camiones Heridos Leves,Autobús Fallecidos,Autobús Heridos Graves,Autobús Heridos Leves,Otros Fallecidos,Otros Heridos Graves,Otros Heridos Leves,Peatones Fallecidos,Peatones Heridos Graves,Peatones Heridos Leves,Nº Accidentes con Víctimas,Fallecidos,Heridos Hospitalizados,Heridos no Hospitalizados,Unnamed: 80,Total Sanciones con Puntos,Total Puntos Detraídos,Velocidad (2 puntos),Velocidad (4 puntos),Velocidad (6 puntos),Alcohol (4 puntos),Alcohol (6 puntos),Drogas (6 puntos),"Casco, Cinturón, SRI (3 puntos)",Móvil (3 puntos),Semáforo (4 puntos),Otra (3 puntos),Otra (4 puntos),Otra (6 puntos),Unnamed: 95,Campañas
3652,24050,Bercianos del Páramo,León,Castilla y León,554.0,280.0,274.0,,242.0,162.0,404.0,,81.0,38.0,493.0,44.0,72.0,798.0,12.0,35.0,46.0,80.0,7.0,1.0,0.0,25.0,10.0,4.0,2.0,401.0,188.0,91.0,45.0,27.0,8.0,3.0,2.0,61.0,25.0,5.0,3.0,,15.511509433962264,19.620625,14.5432,14.352244389027431,16.36037037037037,16.212295081967213,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3653,24051,Bercianos del Real Camino,León,Castilla y León,185.0,100.0,85.0,,72.0,39.0,111.0,,3.0,6.0,111.0,13.0,20.0,180.0,2.0,7.0,8.0,3.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,91.0,42.0,16.0,6.0,10.0,8.0,4.0,2.0,14.0,6.0,1.0,1.0,,14.76687074829932,20.716666666666665,11.376,14.637252747252747,11.259,16.888571428571428,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3654,24052,Berlanga del Bierzo,León,Castilla y León,354.0,163.0,191.0,,87.0,72.0,159.0,,10.0,18.0,206.0,50.0,21.0,312.0,4.0,11.0,7.0,10.0,2.0,0.0,0.0,14.0,10.0,3.0,3.0,186.0,106.0,44.0,22.0,32.0,6.0,1.0,0.0,13.0,8.0,0.0,0.0,,14.039160305343511,17.917,11.95357142857143,13.035430107526881,18.7815625,16.088461538461537,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3655,24053,Boca de Huérgano,León,Castilla y León,455.0,274.0,181.0,,172.0,73.0,245.0,,12.0,35.0,271.0,80.0,32.0,450.0,8.0,9.0,14.0,12.0,0.0,0.0,0.0,22.0,16.0,4.0,3.0,229.0,117.0,44.0,21.0,63.0,18.0,4.0,2.0,28.0,12.0,4.0,1.0,,14.523145161290323,20.328333333333333,12.000454545454545,13.915414847161571,16.55873015873016,14.760714285714286,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,0.0
3656,24054,Boñar,León,Castilla y León,1816.0,916.0,900.0,,710.0,401.0,1111.0,,68.0,109.0,1130.0,203.0,126.0,1698.0,23.0,58.0,45.0,68.0,10.0,1.0,1.0,68.0,44.0,23.0,15.0,883.0,450.0,199.0,87.0,131.0,42.0,7.0,3.0,95.0,37.0,11.0,6.0,,14.537003105590061,18.41205882352941,11.270882352941177,13.859479048697622,17.65351145038168,15.967578947368422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3657,24055,Borrenes,León,Castilla y León,309.0,166.0,143.0,,122.0,50.0,172.0,,11.0,29.0,230.0,54.0,45.0,395.0,4.0,17.0,28.0,11.0,1.0,1.0,0.0,16.0,11.0,1.0,0.0,182.0,95.0,30.0,17.0,34.0,10.0,4.0,2.0,36.0,13.0,3.0,1.0,,15.027138047138047,18.96909090909091,14.056875,14.320934065934066,17.046176470588236,16.161944444444444,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3658,24056,Brazuelo,León,Castilla y León,337.0,182.0,155.0,,97.0,63.0,160.0,,19.0,36.0,192.0,35.0,37.0,332.0,8.0,10.0,16.0,19.0,4.0,2.0,0.0,19.0,13.0,2.0,2.0,161.0,86.0,34.0,22.0,22.0,6.0,4.0,2.0,32.0,8.0,2.0,2.0,,14.386931818181818,17.88842105263158,12.568947368421053,13.59416149068323,15.712727272727273,16.5821875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3659,24057,"Burgo Ranero, El",León,Castilla y León,702.0,370.0,332.0,,284.0,142.0,426.0,,42.0,58.0,485.0,45.0,67.0,731.0,10.0,27.0,37.0,40.0,9.0,3.0,1.0,40.0,31.0,8.0,5.0,413.0,199.0,63.0,25.0,38.0,18.0,11.0,8.0,61.0,27.0,7.0,3.0,,14.778782051282052,17.571,12.15675,14.694648910411622,13.291052631578948,15.34311475409836,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3660,24058,Burón,León,Castilla y León,303.0,176.0,127.0,,105.0,39.0,144.0,,10.0,20.0,147.0,49.0,30.0,275.0,9.0,7.0,13.0,10.0,2.0,0.0,0.0,18.0,13.0,3.0,2.0,134.0,82.0,37.0,14.0,37.0,13.0,4.0,0.0,25.0,15.0,5.0,3.0,,13.664875,18.117,12.17388888888889,12.694029850746269,16.714324324324323,13.022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3661,24059,Bustillo del Páramo,León,Castilla y León,1129.0,585.0,544.0,,533.0,332.0,865.0,,99.0,86.0,981.0,62.0,119.0,1405.0,22.0,48.0,37.0,99.0,12.0,1.0,1.0,64.0,51.0,11.0,6.0,808.0,420.0,156.0,63.0,44.0,19.0,6.0,2.0,101.0,44.0,8.0,5.0,,14.54498712446352,19.012424242424242,11.73296875,14.125717821782178,15.857954545454545,15.26079207920792,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3662,24060,Cabañas Raras,León,Castilla y León,1335.0,685.0,650.0,,526.0,368.0,894.0,,71.0,125.0,998.0,145.0,192.0,1643.0,32.0,68.0,92.0,71.0,11.0,1.0,0.0,91.0,68.0,17.0,11.0,844.0,489.0,187.0,102.0,107.0,62.0,23.0,12.0,159.0,68.0,19.0,7.0,,13.741446311176041,17.988873239436618,12.44098901098901,13.211030805687203,13.869906542056075,15.533962264150944,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3663,24061,Cabreros del Río,León,Castilla y León,417.0,228.0,189.0,,189.0,103.0,292.0,,55.0,30.0,324.0,38.0,66.0,547.0,8.0,19.0,19.0,55.0,9.0,1.0,0.0,24.0,15.0,3.0,1.0,278.0,134.0,52.0,27.0,35.0,13.0,6.0,1.0,60.0,27.0,11.0,6.0,,14.860935550935551,18.916363636363638,13.56,14.17769784172662,15.644857142857143,14.179,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0
3664,24062,Cabrillanes,León,Castilla y León,747.0,394.0,353.0,,274.0,136.0,410.0,,30.0,37.0,607.0,132.0,59.0,893.0,15.0,48.0,32.0,30.0,3.0,0.0,0.0,28.0,22.0,6.0,3.0,473.0,274.0,111.0,57.0,101.0,31.0,7.0,2.0,45.0,20.0,2.0,2.0,,14.209857346647647,19.742333333333335,11.628571428571428,13.208498942917547,16.756138613861385,16.54222222222222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3665,24063,Cacabelos,León,Castilla y León,4996.0,2470.0,2526.0,,1845.0,1324.0,3169.0,,235.0,301.0,2764.0,390.0,386.0,4191.0,74.0,236.0,145.0,233.0,52.0,8.0,5.0,235.0,174.0,70.0,40.0,2403.0,1319.0,537.0,242.0,278.0,136.0,59.0,19.0,331.0,132.0,48.0,17.0,,13.805224797542586,17.630042918454937,11.242255319148937,13.48160632542655,14.188920863309352,15.281450151057403,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,0.0
3666,24064,Calzada del Coto,León,Castilla y León,218.0,131.0,87.0,,105.0,34.0,139.0,,21.0,12.0,148.0,20.0,21.0,227.0,4.0,5.0,7.0,20.0,6.0,1.0,0.0,10.0,7.0,3.0,3.0,126.0,62.0,31.0,13.0,11.0,1.0,0.0,0.0,17.0,7.0,1.0,1.0,,14.749462365591398,17.2585,11.675,14.01626984126984,19.676363636363636,15.65,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3667,24065,Campazas,León,Castilla y León,111.0,53.0,58.0,,39.0,25.0,64.0,,10.0,6.0,89.0,7.0,4.0,120.0,1.0,7.0,0.0,10.0,4.0,0.0,0.0,4.0,3.0,2.0,1.0,73.0,28.0,14.0,10.0,4.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,,14.869896907216495,17.63,9.35,15.011506849315069,8.9625,17.686666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3668,24066,Campo de Villavidel,León,Castilla y León,212.0,116.0,96.0,,79.0,32.0,111.0,,20.0,19.0,172.0,22.0,39.0,286.0,6.0,8.0,24.0,20.0,1.0,0.0,0.0,17.0,11.0,5.0,1.0,144.0,81.0,28.0,12.0,15.0,6.0,2.0,1.0,35.0,9.0,2.0,2.0,,14.667314049586777,19.788,12.255882352941176,13.47,15.163333333333334,17.328285714285713,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3669,24067,Camponaraya,León,Castilla y León,4097.0,2014.0,2083.0,,1502.0,1189.0,2691.0,,127.0,268.0,2762.0,454.0,440.0,4211.0,64.0,244.0,176.0,127.0,16.0,1.0,1.0,207.0,157.0,50.0,30.0,2433.0,1327.0,577.0,324.0,351.0,212.0,112.0,61.0,383.0,165.0,45.0,29.0,,13.602488974641675,19.093464566929136,11.799371980676328,13.278540896013153,12.484757834757835,15.410443864229766,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0
3670,24068,Candín,León,Castilla y León,249.0,139.0,110.0,,74.0,31.0,105.0,,11.0,23.0,109.0,35.0,28.0,215.0,10.0,5.0,15.0,11.0,4.0,1.0,1.0,15.0,11.0,1.0,0.0,85.0,39.0,12.0,7.0,23.0,11.0,1.0,1.0,22.0,8.0,2.0,2.0,,15.182269938650307,15.983636363636364,12.900666666666666,14.766470588235293,16.77391304347826,16.31,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3671,24069,Cármenes,León,Castilla y León,344.0,191.0,153.0,,100.0,38.0,138.0,,23.0,31.0,203.0,54.0,38.0,373.0,6.0,16.0,23.0,23.0,5.0,2.0,1.0,19.0,12.0,5.0,3.0,169.0,79.0,27.0,11.0,41.0,14.0,7.0,4.0,32.0,13.0,4.0,4.0,,14.824819672131147,18.06304347826087,12.240526315789474,14.547810650887573,15.822682926829268,14.7521875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0
3672,24070,Carracedelo,León,Castilla y León,3364.0,1684.0,1680.0,,1371.0,997.0,2368.0,,215.0,234.0,2300.0,346.0,359.0,3575.0,60.0,187.0,131.0,213.0,40.0,8.0,5.0,179.0,131.0,48.0,26.0,1996.0,1075.0,458.0,237.0,235.0,94.0,32.0,15.0,316.0,136.0,30.0,13.0,,14.159238879736408,17.8918779342723,11.879832402234637,13.494884769539079,15.659106382978724,15.741360759493672,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3673,24071,Carrizo,León,Castilla y León,2224.0,1118.0,1106.0,,948.0,610.0,1558.0,,109.0,185.0,1676.0,167.0,184.0,2455.0,48.0,79.0,90.0,108.0,21.0,2.0,1.0,144.0,116.0,46.0,25.0,1375.0,683.0,277.0,161.0,116.0,55.0,23.0,13.0,153.0,68.0,21.0,13.0,,14.090642750373693,18.363703703703703,10.669930555555556,13.994741818181819,14.141637931034483,14.830915032679739,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3674,24073,Carrocera,León,Castilla y León,446.0,242.0,204.0,,147.0,93.0,240.0,,27.0,46.0,331.0,60.0,66.0,571.0,14.0,15.0,39.0,27.0,6.0,1.0,0.0,32.0,23.0,9.0,4.0,273.0,166.0,73.0,33.0,41.0,17.0,6.0,2.0,58.0,29.0,13.0,7.0,,13.552267818574514,18.235555555555557,12.0159375,12.56985347985348,15.846829268292684,14.199655172413793,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3675,24074,Carucedo,León,Castilla y León,531.0,266.0,265.0,,175.0,101.0,276.0,,38.0,44.0,336.0,66.0,86.0,641.0,8.0,28.0,83.0,38.0,1.0,0.0,0.0,19.0,15.0,2.0,0.0,271.0,138.0,55.0,26.0,39.0,15.0,5.0,3.0,70.0,19.0,4.0,3.0,,15.375519348268838,19.695526315789472,13.874736842105262,14.139963099630997,16.311794871794874,17.203142857142858,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0
3676,24076,Castilfalé,León,Castilla y León,67.0,39.0,28.0,,19.0,6.0,25.0,,3.0,4.0,51.0,7.0,7.0,80.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,43.0,19.0,9.0,4.0,5.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,,14.90859375,20.97,9.3925,14.61906976744186,14.464,14.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3677,24077,Castrillo de Cabrera,León,Castilla y León,111.0,66.0,45.0,,27.0,12.0,39.0,,8.0,6.0,56.0,12.0,12.0,99.0,4.0,1.0,8.0,8.0,3.0,0.0,0.0,5.0,3.0,1.0,0.0,49.0,27.0,12.0,3.0,6.0,1.0,0.0,0.0,10.0,7.0,3.0,0.0,,13.813373493975904,17.0675,13.072,13.038163265306123,18.583333333333332,11.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3678,24078,Castrillo de la Valduerna,León,Castilla y León,155.0,68.0,87.0,,56.0,35.0,91.0,,5.0,6.0,78.0,9.0,13.0,111.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,68.0,39.0,20.0,9.0,8.0,3.0,2.0,2.0,10.0,4.0,1.0,0.0,,13.939052631578948,20.148,14.32,13.087205882352942,14.185,16.278,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3679,24079,Castrocalbón,León,Castilla y León,938.0,489.0,449.0,,369.0,188.0,557.0,,78.0,44.0,577.0,53.0,67.0,844.0,11.0,23.0,16.0,77.0,7.0,0.0,0.0,26.0,11.0,2.0,2.0,467.0,246.0,90.0,37.0,34.0,9.0,2.0,2.0,53.0,20.0,3.0,1.0,,15.227330383480826,19.69935064935065,15.616538461538461,14.107665952890793,17.42058823529412,16.56132075471698,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3680,24080,Castrocontrigo,León,Castilla y León,725.0,392.0,333.0,,297.0,123.0,420.0,,43.0,53.0,505.0,91.0,78.0,789.0,12.0,21.0,31.0,43.0,8.0,1.0,0.0,38.0,23.0,5.0,3.0,410.0,216.0,89.0,30.0,64.0,27.0,13.0,9.0,59.0,23.0,5.0,3.0,,14.374873417721519,18.2846511627907,13.47,13.843463414634146,14.555625,15.540169491525424,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3681,24081,Castropodame,León,Castilla y León,1629.0,841.0,788.0,,652.0,390.0,1042.0,,148.0,150.0,1047.0,143.0,104.0,1645.0,44.0,65.0,40.0,147.0,24.0,7.0,4.0,114.0,77.0,32.0,19.0,912.0,490.0,205.0,109.0,100.0,26.0,6.0,2.0,82.0,35.0,8.0,2.0,,14.314067190850608,18.19843537414966,12.204824561403509,13.42623903508772,17.8001,15.734146341463415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3682,24082,Castrotierra de Valmadrigal,León,Castilla y León,114.0,60.0,54.0,,47.0,14.0,61.0,,5.0,8.0,85.0,14.0,11.0,127.0,0.0,4.0,7.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,68.0,36.0,12.0,5.0,9.0,3.0,1.0,1.0,8.0,2.0,1.0,1.0,,15.02938144329897,20.686,17.826666666666668,13.986323529411765,17.104444444444443,16.41125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3683,24083,Cea,León,Castilla y León,403.0,215.0,188.0,,184.0,77.0,261.0,,21.0,26.0,324.0,34.0,31.0,445.0,10.0,23.0,9.0,20.0,1.0,0.0,0.0,23.0,20.0,6.0,1.0,271.0,128.0,48.0,19.0,27.0,14.0,8.0,6.0,24.0,11.0,3.0,1.0,,14.55710455764075,20.07,10.912608695652175,14.493579335793358,13.318148148148149,15.665416666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3684,24084,Cebanico,León,Castilla y León,148.0,90.0,58.0,,81.0,21.0,102.0,,6.0,7.0,121.0,12.0,11.0,168.0,3.0,12.0,15.0,6.0,1.0,0.0,0.0,5.0,4.0,2.0,0.0,98.0,44.0,10.0,2.0,10.0,4.0,1.0,1.0,8.0,4.0,1.0,1.0,,15.430147058823529,17.641666666666666,10.354,15.430714285714286,16.926,14.82875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3685,24086,Cebrones del Río,León,Castilla y León,439.0,244.0,195.0,,185.0,72.0,257.0,,55.0,38.0,396.0,51.0,53.0,645.0,11.0,31.0,33.0,54.0,10.0,1.0,1.0,29.0,21.0,8.0,2.0,292.0,143.0,55.0,16.0,36.0,20.0,7.0,3.0,38.0,14.0,2.0,1.0,,14.836387755102042,18.434074074074076,11.634137931034482,14.432328767123288,13.959166666666667,16.436842105263157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0
3686,24087,Cimanes de la Vega,León,Castilla y León,449.0,232.0,217.0,,200.0,98.0,298.0,,51.0,24.0,406.0,43.0,45.0,644.0,8.0,19.0,27.0,50.0,9.0,0.0,0.0,21.0,19.0,9.0,4.0,338.0,177.0,70.0,28.0,34.0,17.0,7.0,3.0,39.0,19.0,8.0,2.0,,13.989709618874773,18.7156,9.15857142857143,13.994763313609468,14.176176470588235,14.635128205128206,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
3687,24088,Cimanes del Tejar,León,Castilla y León,719.0,391.0,328.0,,320.0,165.0,485.0,,82.0,64.0,576.0,84.0,53.0,889.0,20.0,30.0,17.0,81.0,16.0,3.0,1.0,48.0,36.0,7.0,3.0,448.0,242.0,92.0,35.0,60.0,21.0,9.0,3.0,41.0,13.0,5.0,2.0,,14.441369472182597,18.246543209876542,12.344375,13.707142857142857,16.084833333333332,15.47219512195122,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0
